EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
061786889,THE CATS CRADLE OF STARK COUNTY INC,% SUSIE VARSALONE,3144 FORESTVIEW ST NE,CANTON,OH,44721-2721,0000,03,3,4000,200904,1,15,000000000,1,01,202505,0,0,02,0,05,0,0,0,D20,
061788992,WORD OF FAITH CHRISTIAN CENTER,% K SELESSIE SIMMONS,4078 CANTERBURY DR,BRUNSWICK,OH,44212-2690,0000,03,3,7000,200703,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
061791670,NACHALAS NACHMAN,% MAYER FIVEL KAHN,6641 MEADOW RIDGE LN,CINCINNATI,OH,45237-3501,0000,03,3,7000,200705,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,X30,
061794293,MATINEE MUSICALE ENDOWMENT FUND INC,% NANCY DYSART MARTIN,312 WALNUT ST STE 2500,CINCINNATI,OH,45202-4025,0000,03,3,1000,200705,1,04,000000000,1,01,202407,6,6,00,1,07,3543171,2511962,,A6B,
061796329,THE OHIO STATE UNIVERSITY,% NANCY LAHMERS,724 S 7TH ST RM 110,COSHOCTON,OH,43812-2362,5925,03,9,2000,201305,1,15,149349000,5,01,202412,0,0,02,0,12,0,0,0,O52,PROGRESSIVE LIVESTOCK 4-H CLUB OF C
061798523,THE OHIO STATE UNIVERSITY,% GEORGE SMITH II,39 WALL ST,JEFFERSON,OH,44047-1137,5925,03,9,2000,201305,1,15,149349000,5,01,202412,0,0,02,0,12,0,0,0,O52,ASHTABULA COUNTY 4-H SMALL ANIMAL C
061799706,GAMMA ZETA ZETA EDUCATION FOUNDATION INC,% CHERYL A B CHRISTIE,PO BOX 272074,COLUMBUS,OH,43227-8074,0000,03,3,1200,201007,1,15,000000000,1,01,202406,0,0,02,0,06,0,0,0,O50,
061800147,RANDOLPH-SUFFIELD-ATWATER FOOD SHELF,% BARBARA A BROWN,PO BOX 107,RANDOLPH,OH,44265-0107,0000,03,3,1200,201010,1,15,000000000,5,01,202412,4,3,01,0,12,358888,82845,82845,K31,
061803521,THE OHIO STATE UNIVERSITY,% REBECCA ESKER,2000 COUNTYSIDE DRIVE,FREMONT,OH,43420-8560,5925,03,9,2000,201305,1,15,149349000,5,01,202412,0,0,02,0,12,0,0,0,O52,DOLLY MADISON
061809536,HEARTSTONE FOUNDATION,% NANCY L HENDRICKS,2859 LOSANTIVILLE AVE,CINCINNATI,OH,45213-1233,0000,03,3,1000,200708,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,T30,
061809653,MERVYN AND MALLIKHA SAMUEL FOUNDATION INC,% JASMINE SORNABALA,3685 PRESTWOULD CLOSE,NEW ALBANY,OH,43054-9491,0000,03,3,1000,200708,1,04,000000000,1,01,202412,4,4,00,1,12,473606,300965,,T30,
061812232,THE GATE CHURCH NORTH LIMA OHIO,% DONNA GERNER,11836 SOUTH AVE,NORTH LIMA,OH,44452-8588,2269,03,9,7000,197204,2,10,000000000,5,01,202312,0,0,06,0,12,,,,,GATE CHURCH
061814802,THE LEWIS HOUSE,% GEORGE WILLIAMS,4130 LEWIS AVE,TOLEDO,OH,43612-1840,1620,03,9,7000,196402,1,10,000000000,5,01,,0,0,06,0,12,,,,,
061816739,OHIO NURSING STUDENTS ASSOCIATION,% ASHLEY MICKEY,PO BOX 91251,COLUMBUS,OH,43209-7251,0000,06,3,2000,201711,2,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,S41,
061817853,WHARTON SPORTSMENS CLUB,% WAYNE MOORE,PO BOX 304,BARNESVILLE,OH,43713-0304,0000,07,3,1000,201409,2,00,000000000,1,01,,1,1,01,0,12,,,,Z99,
061819644,LOCAL MATTERS,% MICHAEL JONES,633 PARSONS AVE,COLUMBUS,OH,43206-1324,0000,03,3,1000,200804,1,15,000000000,1,01,202312,6,6,01,0,12,1824772,1668973,1605922,K20,
061824061,GRAND LAKE V I P ASSOCIATION,% PAM THARPE,834 EDGEWATER DR,ST MARYS,OH,45885-1132,0000,03,3,1000,200907,1,15,000000000,1,01,202412,2,1,02,0,12,11160,4522,4522,P20,
061826194,LOVELAND LACROSSE CLUB,% MARC VERHOEF,PO BOX 111,LOVELAND,OH,45140-0111,0000,03,3,1000,200810,1,16,000000000,1,01,202409,3,2,02,0,09,43895,24208,24208,N60,
061827182,GUILFORD LAKE CIVIC ASSOCIATION,% MICHAEL SMELTZER,32452 WOODDALE DR,LISBON,OH,44432-9438,0000,03,3,1200,200910,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,S80,
061828220,OAK HARBOR LOG CABIN ASSOCIATION,,208 RED HAWK RUN,OAK HARBOR,OH,43449-2200,0000,03,3,2000,201803,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,A80,
061829577,PTA OHIO CONGRESS,% PHOENIX MIDDLE SCHOOL PTSA,22341 SNOUFFER ROAD,WORTHINGTON,OH,43065-0000,2394,03,9,2000,197301,1,15,000000000,5,01,202506,0,0,02,0,06,0,0,0,,PHOENIX MIDDLE SCHOOL PTSA
061832988,ROTARY INTERNATIONAL,% TOM JEFFRIES,PO BOX 46,MILLERSBURG,OH,44654-0046,0573,04,9,1000,194209,2,00,520349200,1,01,202406,0,0,02,0,06,0,0,0,,MILLERSBURG ROTARY CLUB
061837109,HURON BROWNS BACKERS CHAPTER 421,% ANTHONY STRAZIUSO JR,4115 BOOS RD,HURON,OH,44839-2053,0000,04,3,3000,201008,2,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,N50,
061838930,THEMESSIANICWOMAN,% TAMAR KLAYMAN,4148 LANSDOWNE AVE,CINCINNATI,OH,45236-3151,0000,03,3,7000,200910,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,X20,
061839389,FRATERNAL ORDER OF POLICE,% SCARLETT LAUTH,3461 MINK ST,MOUNT VERNON,OH,43050-9423,1199,08,9,1000,195210,1,00,265000000,5,01,202406,0,0,02,0,06,0,0,0,,190 A P A LODGE
064621953,DELTA ZETA SORORITY,,202 E CHURCH ST,OXFORD,OH,45056-1320,0310,07,9,1000,197012,2,00,036319349,1,01,202206,0,0,01,0,06,,,,,XI NU CHAPTER
066032904,HENRY E ELLSWORTH SCHOLARSHIP FUND,% BANK OF AMERICA,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,03,3,1000,197208,1,04,040000000,2,01,202412,4,3,00,1,12,104571,25400,,,
066033692,PALEN-KLAR UW SCHISP FD,% BANK OF AMERICA,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,03,3,1000,195106,1,04,059040000,2,01,202412,4,3,00,1,12,474815,53270,,,
066036451,C J PARKER TTEE UW FBO STUDENT AID FUND C/O NEW BRITAIN BK & TR CO,% CONNECTICUT NATIONAL BANK,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,92,3,1000,197208,0,00,928000000,6,12,202501,4,3,00,1,01,234308,60500,,,
066055126,GRACE H HUMPHREY RESIDUARY TRUST,,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,03,3,1000,197204,1,04,602000000,2,01,202412,4,3,00,1,12,308532,58831,,,
066070395,MORTAR BOARD INC,% JANE HAMBLIN,1200 CHAMBERS RD STE 201,COLUMBUS,OH,43212-1703,0910,03,9,2000,194510,0,16,034059036,5,01,202406,0,0,02,0,06,0,0,0,,UNIVERSITY OF CONNECTICUT
066074890,DELTA MU HOUSE ASSOCIATION OF KAPPA KAPPA GAMMA FRATERNITY INC,% KAREN GREENBERG,6640 RIVERSIDE DR STE 200,DUBLIN,OH,43017-9535,0000,06,3,1000,199604,2,00,036000000,1,01,202406,0,0,02,0,06,0,0,0,,
066087125,BERTHA L & WILLIAM H HEALD SCHOLARSHIP TRUST,% CONN NATL BANK,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,92,3,1000,197209,0,00,909000000,6,12,202409,4,3,00,1,09,352145,44022,,,
066098256,CHARLOTTE AND RAYMOND W MARSHALL FUND 01017120,% FLEET NATIONAL BANK,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,03,3,1000,200106,1,04,000000000,2,01,202412,6,4,00,1,12,1295594,145953,,B82,FLEET NATIONAL BANK
066138018,CHARLES F WILLIAMS ESTATE TR,,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,92,3,1000,197012,0,00,909000000,6,12,202502,4,4,00,1,02,329485,281637,,,
066154532,FRANK O BRION TR U W  FLEET BANK NA,% FLEET INVESTMENT SERVICES,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,03,3,1200,197606,1,04,039000000,2,01,202410,6,4,00,1,10,1272365,438027,,,
066226602,NATIONAL EDUCATIONAL ALUMNI TR,% E LESSERE ADM,5455 RINGS RD STE 250,DUBLIN,OH,43017-0410,0000,03,3,1000,197908,1,17,000000000,5,01,202312,5,3,01,0,12,575426,84831,84831,,
066256073,BRUCE H MAHAN MEMORIAL SCHOLARSHIP FUND,% FLEET TRUST CO - FLEET BANK OF CT,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,03,3,2000,199712,1,04,040000000,2,01,202409,4,3,00,1,09,168183,75488,,B82J,6002236510
066366024,PRESTON J DUNN TR UW FBO YALE UNIV 1928 ALUMNI FUND,,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,03,3,1000,199302,1,04,040059602,2,01,202412,4,3,00,1,12,391564,67228,,,
066366026,PRESTON J DUNN TR UW FBO YALE UNIV,% FIRST NIAGARA PRIVATE CLIENT SERV,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,03,3,1000,199302,1,04,040059602,2,01,202412,6,4,00,1,12,1771491,279054,,,
066366027,PRESTON J DUNN TR UW FBO UNIV OF WYOMING,% FIRST NIAGARA PRIVATE CLIENT SERV,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,03,3,1000,199303,1,04,602040059,2,01,202412,6,4,00,1,12,1689833,304281,,,
066399085,THE HENRY E AND ABIGAIL ENO ELLSWORTH FUND,% FLEET INVESTMENT MANAGEMENT,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,03,3,1000,199710,1,04,602000000,2,01,202405,5,5,00,1,05,814748,840374,,T20Z,
066494139,KATHERINE LORRAINE FUNSTON MEMORIAL FUND,% KEY BANK N A,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,03,3,1700,200205,1,04,000000000,2,01,202412,6,4,00,1,12,1151714,215588,,T22,
066533050,DORIS BOWERS HODSON CHARITABLE TR,% KEYBANK NA,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,03,3,1000,200402,1,04,000000000,2,01,202412,5,4,00,1,12,809018,218189,,T22,
066553572,SPRINGFIELD SYMPHONY ORCHESTRA VIOLET M TURNER TR,% RICHARD MATTHIES,PO BOX 3500,NEWARK,OH,43058-3500,0000,03,3,1000,200701,1,17,000000000,1,01,202412,5,4,01,0,12,834028,102156,38289,X116,
106004818,C WEAVER SQUIER TR UW,% TRUST COMPANY OF CONNECTICUT,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,03,3,2000,200401,1,04,000000000,2,01,202412,4,3,00,1,12,203475,38535,,B82,
111775932,MTNA CERTIFICATION PROGRAM,,600 VINE ST STE 1710,CINCINNATI,OH,45202-2429,0000,06,3,2000,195910,1,00,119059205,1,01,202406,4,3,01,0,06,199843,81360,81360,Z99,
112448614,U S S LAFFEY ASSOCIATION INC,% GEORGE KESSLER,9686 BAUGHMAN RD,HARRISON,OH,45030-1708,0000,19,3,1000,199502,1,00,907908062,1,01,202412,0,0,02,0,12,0,0,0,,
112667948,THE SOCIETY OF GAS LIGHTING,% JON SELANDER,781 SCIENCE BLVD,GAHANNA,OH,43230-6921,0000,06,3,2000,198508,2,00,205000000,5,01,202411,3,3,01,0,11,45101,67430,67300,,
112763888,PANCRETAN ASSOCIATION OF AMERICA,% GEORGE J DETORAKIS,608 SAN MORITZ DR,AKRON,OH,44333-2839,0000,08,3,1000,201604,1,00,279210000,5,01,202505,0,0,02,0,05,0,0,0,Y40,CRETAN ASSOCIATION OF AKRON OHIO
112832065,CROSS & DOVE MINISTRIES INC,,PO BOX 51,BRISTOLVILLE,OH,44402-0051,0000,03,3,7000,198702,1,10,001000000,1,01,,0,0,06,0,12,,,,,
113069702,CARLINO CORPORATION,% SABATINO VERLEZZA,16724 LOMOND BLVD,SHAKER HTS,OH,44120-5133,0000,03,3,1000,199111,1,16,200000000,1,01,202412,0,0,02,0,12,0,0,0,A20,
113355949,AMERICAN FRIENDS OF HALA,,3612 SHANNON RD,CLEVELAND,OH,44118-1929,0000,03,3,1000,199704,1,15,994561000,1,01,202312,5,4,01,0,12,640262,250158,250158,E70,
113395279,NOTRE DAME DU MONT CARMEL CHURCH,% PAUL E POINTDUJOUR,301 ASTRA CT,REYNOLDSBURG,OH,43068-9758,0000,03,3,1000,199802,1,10,001000000,1,01,,3,3,06,0,06,,,,X20Z,
113645996,NEW LIFE BAPTIST MISSION,% JOHN BALLEY,415 HENRY ST,HAMILTON,OH,45011-3249,1593,03,9,7000,196308,1,10,029002000,5,01,,5,4,06,0,12,,,,L41,378539 SW
113648768,HELEN GREENE PERRY-E LEE PERRY CHARITABLE TR,% KEYBANK NATIONAL ASSOCIATION,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,03,3,1000,200212,1,04,000000000,1,01,202412,4,3,00,1,12,274214,26115,,T20,
113651658,FINE PRESS BOOK ASSOCIATION,% C/O SHERWIN BEACH PRESS,144 E DUBLIN GRANVILLE RD,WORTHINGTON,OH,43085-3120,0000,03,3,2000,200401,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,A33,
113664637,NATIONAL CHURCH RESIDENCES OF KANSAS CITY MO,% PRESIDENT,2245 N BANK DR,COLUMBUS,OH,43220-5422,5048,03,9,1000,196205,0,16,000000000,1,01,202408,6,5,01,0,08,3230689,519713,515626,,
113664892,HILLS & DALES HOME OWNERS ASSOCIATION,% GREG COGGIANO,2200 DUNKEITH DR NW,CANTON,OH,44708-1918,0000,04,3,3000,202504,2,00,000000000,1,01,202409,4,4,01,0,09,260560,223827,223827,S22,
113665398,PICKAWAY COUNTY PEEWEE FOOTBALL ASSOCIATION INC,% MARCY PAIRAN,119 N WASHINGTON ST,CIRCLEVILLE,OH,43113-1736,0000,03,3,2100,200302,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,N65,
113668264,GRACE COMMUNITY LUTHERAN CHURCH,,13030 MADISON AVE,LAKEWOOD,OH,44107-4931,1709,03,9,7000,194107,1,10,001029000,5,01,,0,0,06,0,06,,,,,
113671746,MAHONING VALLEY MUSTANGS INC,% DONALD E EVANS,1250 IOWA AVE,MC DONALD,OH,44437-1646,0000,07,3,1000,201406,2,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,A99,
113672360,CROSSROADS COMMUNITY CHURCH,% SHERU CROCKER,PO BOX 719,CENTERBURG,OH,43011-0719,1593,03,9,7000,196308,1,10,029002000,5,01,,0,0,06,0,12,,,,,
113675380,WHAT IT TAKES,% DOMINIQUE BROOKS,PO BOX 16841,COLUMBUS,OH,43216-6841,0000,03,3,1200,201407,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P20,
113677210,FRANKLIN FOUNDATION OF KETTERING PARK TWO INC,% LYNN D DALTON,2000 BETHEL RD STE D,COLUMBUS,OH,43220-5810,0000,03,3,1200,200309,1,16,000000000,1,01,202412,6,4,01,0,12,1005111,251749,251749,L222,
113677919,TRISH PEARCE MINISTRIES,% SHELLEY BROWN,3934 WINTERCRESS CT,COLUMBUS,OH,43207-4631,0000,03,3,7000,200707,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,X20,
113677998,SELF-SUSTAINING ENTERPRISES INC,% JEFFREY R GREER,406 4TH AVE,MASON,OH,45040-1508,0000,03,3,1000,200401,1,15,000000000,1,01,202312,4,5,01,0,12,386047,853559,553455,Q30,
113679314,BARBERTON SOCIAL CLUB INC,% DENISE VARNEY,138 SYLVESTER ST,BARBERTON,OH,44203-2325,0000,07,3,1000,200309,2,00,000000000,1,01,202412,3,3,02,0,12,52776,37704,37704,N50,
113681924,OUR LADY OF THE WOODS PASTORAL CENTER,,144 W WOOD ST,YOUNGSTOWN,OH,44503-1030,0928,03,9,1700,194603,1,10,031150120,5,01,,0,0,06,0,12,,,,,
113684171,WILDLIFE HABITAT CONSERVANCY INC,% DAVID KIDD,5858 WEST BLVD NW,CANTON,OH,44718-1432,0000,03,3,1000,200703,1,15,000000000,1,01,202412,3,3,01,0,12,97447,55814,53852,C34,
113685070,CENTERBURG SENIOR SERVICES INC,,182 W HOUCK ST,CENTERBURG,OH,43011-7037,0000,03,3,1000,200307,1,15,000000000,1,01,202312,4,4,01,0,12,294121,358434,358434,K36,
113685785,TUWSHIYAH COMMUNITY DEVELOPMENT CORPORATION INC,% ARTHUR C CHURCH,2129 W NORTH BEND RD,CINCINNATI,OH,45224-2371,0000,03,3,2000,200311,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,L20,
113686595,DIVISION FIVE MID-CENTRAL REGION NATIONAL MODEL RAILROAD ASSOCIATIO,% BONNIE LETTE,17541 THOMPSON RD,THOMPSON,OH,44086-9710,0000,03,3,2000,200503,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,N50,
113690785,AMERICAN SEWING GUILD INC,% JENNIFER EASTERLING,10500 WATCH HILL LN,CENTERVILLE,OH,45458-4440,3534,03,9,2000,198603,1,15,281995000,5,01,,0,0,01,0,12,,,,A20,OH-DAYTON
113691636,ASSET BUILDING & LIFE-SKILLS ENVIRONMENT INC,% BARBARA CURRENCE,408 9TH ST SW,CANTON,OH,44707-4714,0000,03,3,1500,200402,1,16,000000000,1,01,,4,4,00,0,12,,,,P30,ABLE INC
113695211,THE OHIO STATE UNIVERSITY,% MARY LOU SHOWMAN,3140 S STATE ROUTE 100,TIFFIN,OH,44883-8810,5925,03,9,2000,201305,1,15,000000000,5,01,202412,0,0,02,0,12,0,0,0,O52,BLOOMVILLE GOODLUCK SHEEP 4-H CLUB
113697374,CITY OF REFUGE INTERNATIONAL MINISTRIES,% ROGER D STEVENS,232 W MAIN ST,RAVENNA,OH,44266-2744,0000,03,3,7000,200403,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
113698108,GEORGETOWN POLICE OFFICERS ASSN,% JESSE GREENE,108 E STATE ST,GEORGETOWN,OH,45121-1413,0000,03,3,1000,202208,1,15,000000000,5,01,202412,0,0,02,0,12,0,0,0,S20,
113698310,WOLVES CLUB SCHOLARSHIP TR,% WILLIAM J KENNETTI,PO BOX 9021,BOARDMAN,OH,44513-0021,0000,03,3,1000,200312,1,15,000000000,2,01,202406,6,4,01,0,06,1217601,207579,94781,B82,NUNZIATO CARL A TTEE
113698957,WARHAWKS THEATRE BOOSTERS INC,,7118 MOUNT ROYAL AVE,WESTERVILLE,OH,43082-8393,0000,03,3,2000,201407,1,16,000000000,1,01,202406,0,0,02,0,06,0,0,0,B11,
113699853,THE OHIO STATE UNIVERSITY,% DRAKE MCARTOR,771 E MAIN ST STE 103,NEWARK,OH,43055-6900,5925,03,9,2000,201305,1,15,000000000,5,01,202412,0,0,02,0,12,0,0,0,O52,BARNYARD BUDDIES 4-H CLUB OF LICKIN
113701052,GENEVA V F W 6846 BENEVOLENT ASSOCIATION,% MELVIN E DEEMS,76 DEPOT ST,GENEVA,OH,44041-1102,0000,03,3,1000,200312,1,15,000000000,1,01,202406,3,4,01,0,06,46388,104535,104535,W12,
113706510,ALS CLINIC INC,% JOHN SCHLESSMAN,914 TAYLOR RD,SANDUSKY,OH,44870-8346,0000,03,3,2100,200403,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,N40,ALS CLINICS
113710134,ELYRIA TOWNSHIP EMERGENCY ASSOCIATION,% DAVID KEENER,41416 GRISWOLD RD,ELYRIA,OH,44035-2324,0000,03,3,1000,201611,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P20,
113711057,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% DIRECTOR OF ACCOUNTING,6805 OAK CREEK DR,COLUMBUS,OH,43229-1501,1381,05,9,3000,195708,2,00,263264279,5,01,202408,0,0,02,0,08,0,0,0,,L0004OH CHP LOC GOSHEN OAPSE
113711770,FRANKLIN FOUNDATION OF GERMANTOWN INC,% LYNN DALTON,2000 BETHEL RD STE D,COLUMBUS,OH,43220-5810,0000,03,3,1000,200403,1,15,000000000,1,01,202412,6,4,01,0,12,1008786,246362,246362,L22,
113711773,RIVERSIDE PARK AT WAY OF THE CROSS INC,% LYNN DALTON,2000 BETHEL RD STE D,COLUMBUS,OH,43220-5810,0000,03,3,1000,200403,1,15,000000000,1,01,202412,6,4,01,0,12,1113580,217001,217001,L22,
113712687,HOLDING HANDS CDC,% SANDRA SIGMON,2355 JACKSONBURG RD,HAMILTON,OH,45011-9667,0000,03,3,1000,200406,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P85,
113712788,ALL NATIONS BAPTIST CHURCH,% PATRICK AMO AMOAH,4105 WESTERVILLE RD,COLUMBUS,OH,43224-1867,1593,03,9,7000,196308,1,10,029002000,5,01,,0,0,06,0,12,,,,,ASSOC MC SBC 576373
113713585,PERRY TOWNSHIP EVENTS COMMITTEE,% MELONY BAKER PRINCIPAL OFFICER,PO BOX 195,EAST LIBERTY,OH,43319-0195,0000,03,3,1200,200407,1,15,000000000,5,01,202408,0,0,02,0,08,0,0,0,N52,
113715655,HARC MINISTRIES INC,% HARC MINISTRIES INC,PO BOX 745,DEFIANCE,OH,43512-0745,0000,03,3,1000,200503,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,X20,
113719911,HEISEY WIND ENSEMBLE INC,% DOUGLAS MORAN,2092 COMPTON RD,NEWARK,OH,43055-9412,0000,03,3,1000,201006,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,A6C,
113724156,CENTRAL OHIO CODE OFFICIALS ASSOCIATION,,PO BOX 2021,WESTERVILLE,OH,43086-2021,0000,03,3,2000,201501,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,S02,
113725395,FRIENDS FOR PAWS,% HELEN WILLIAMS,8659 KIMBLEWICK LN NE,WARREN,OH,44484-2069,0000,03,3,4000,200502,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,D20,
113727949,FRESH ANOINTING MINISTRIES,% LARRY WRIGHT,1541 KNOWLTON ST,CINCINNATI,OH,45223-2141,0000,03,3,1700,201004,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
113728087,MIRACLE LEAGUE OF CENTRAL OHIO INC,% TRISHA KREJCI TREASURER,PO BOX 1303,DUBLIN,OH,43017-6303,0000,03,3,1000,200412,1,15,000000000,1,01,202412,4,3,01,0,12,136984,83176,71582,P80,
113729700,TYNER FAMILY FOUNDATION,% KEITH BURWELL,300 MADISON AVE STE 1300,TOLEDO,OH,43604-1583,0000,03,3,1000,200503,1,17,000000000,1,01,202312,6,4,01,0,12,1486472,160491,83525,T113,
113729710,TOLEDO COMMUNITY FOUNDATION SUPPORTING ORGANIZATION,% KEITH BURWELL,300 MADISON AVE STE 1300,TOLEDO,OH,43604-1583,0000,03,3,1000,200412,1,17,000000000,1,01,202312,4,6,01,0,12,126198,1125586,-92228,T113,
113732083,DUBLIN JEROME THEATER BOOSTERS,% DENISE SHERIDAN,8300 HYLAND CROY RD,DUBLIN,OH,43016-7016,0000,03,3,1000,200510,1,15,000000000,1,01,202406,0,0,02,0,06,0,0,0,B112,
113735306,THE OHIO STATE UNIVERSITY,% CATHERINE L RICE,110 COTTAGE STREET,ASHLAND,OH,44805-2114,5925,03,9,2000,201305,1,15,000000000,5,01,202412,0,0,02,0,12,0,0,0,O52,ASHLAND COUNTY 4-H COMMITTEE
113735327,FIRELANDS BETHEL CHURCH INC,% NA,204 GILDONA DR,SANDUSKY,OH,44870-7314,0000,03,3,7000,200511,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,X20,
113738135,VIETNAM TRAVELING WALL,% TOM EYESTONE,11680 STATE HIGHWAY 103,CAREY,OH,43316-9707,0000,03,3,1000,200605,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,A80,
113739822,MOUNT ZION MISSIONARY BAPTIST CHURCH,% MARGIE DAVIS,1000 YANKEE RD,MIDDLETOWN,OH,45044-5757,0000,03,3,7000,200510,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
113743235,OUT ON FAITH COMMUNITY HOUSING INC,% TONJIA BROWN-HOOVER,2546 JOHNSTOWN RD,COLUMBUS,OH,43219-2211,0000,03,3,1200,200606,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,L252,
113744005,ASSEMBLY OF GOD,% J KAY SCOTT,PO BOX 398,BETHEL,OH,45106-0398,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
113747169,MARINE CORPS LEAGUE,% BRYAN EGGLESTON,508 MICHIGAN AVE,SANDUSKY,OH,44870-7332,0955,04,9,3000,194607,1,00,908279265,5,01,202506,0,0,02,0,06,0,0,0,,1192 FIRELANDS DETACHMENT MCL
113747740,SHADE SENIOR CITIZENS ASSOCIATION,% SHIRLEY WEBB,2380 OLD US 33,SHADE,OH,45776-0000,0000,03,3,1000,201405,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P75,
113749808,HANCOCK COUNTY MASTER GARDENERS INC,% WILLIAM C JONES,7868 COUNTY ROAD 140 STE B,FINDLAY,OH,45840-1898,0000,03,3,2000,202007,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,B99,
113753165,HEART OF OHIO EAA CHAPTER 402,,520 HEATH RD,HEATH,OH,43056-1134,0000,03,3,1280,201712,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,B99,
113755702,KEEP ALLEN COUNTY BEAUTIFUL,% TOM JETTINGHOFF,130 W NORTH ST,LIMA,OH,45801-4311,0000,03,3,1000,200705,1,15,000000000,1,01,202106,0,0,02,0,06,0,0,0,B990,
113756064,BUCHTEL YOUTH WRESTLING TEAM,% RACHANDRA DECATUR,2780 RISING MEADOW DR,AKRON,OH,44333-4405,0000,03,3,1000,201404,1,16,000000000,1,01,202409,0,0,02,0,09,0,0,0,N60,
113759124,NEW ZION BAPTIST CHURCH,% VINCENT L GOLDEN,1358 MOUNT VERNON AVE,COLUMBUS,OH,43203-1609,0000,03,3,7000,201102,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
113760889,CANFIELD HIGHSCHOOL SOCCER BOOSTER CLUB,% CANFIELD HIGH SOCCER BOOSTER CLUB,PO BOX 840,CANFIELD,OH,44406-0000,0000,03,3,1000,201606,1,16,000000000,5,01,202312,0,0,02,0,12,0,0,0,B94,
113761785,CITIZENS FOR FREE ENTERPRISE INC,% JENNIFER SMALLEY,1201 E FINDLAY ST,CAREY,OH,43316-9686,0000,04,3,1000,200608,2,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,J99,
